date,time,type,trigger_level,entry_price,orb_high,orb_low,orb_range,volume,rsi,confidence_score,confidence_level,breakout_pct
2025-05-23,2025-05-23 10:12:00,LONG,508.7,509.36,508.7,505.58,3.1200000000000045,74650,82.65895953757071,2.0,LOW,21.153846153846924
2025-05-27,2025-05-27 09:55:00,LONG,516.8,516.81,516.8,514.6,2.199999999999932,33417,72.12543554007196,5.0,MEDIUM,0.4545454545450552
2025-05-28,2025-05-28 09:57:00,SHORT,521.58,521.15,523.68,521.58,2.099999999999909,37888,18.911174785099334,2.5,LOW,20.476190476194393
2025-05-29,2025-05-29 10:05:00,SHORT,521.84,521.04,526.48,521.84,4.639999999999986,91578,28.780487804877467,7.0,HIGH,17.24137931034635
2025-05-30,2025-05-30 09:51:00,SHORT,517.14,516.12,519.66,517.14,2.519999999999982,47499,30.000000000000725,9.0,HIGH,40.47619047619005
2025-06-02,2025-06-02 10:00:00,SHORT,517.22,516.14,521.35,517.22,4.1299999999999955,85057,16.666666666666657,6.0,HIGH,26.150121065376325
2025-06-03,2025-06-03 09:57:00,LONG,524.84,524.95,524.84,522.73,2.1100000000000136,30713,72.15686274509538,6.0,HIGH,5.213270142180708
2025-06-04,2025-06-04 10:03:00,SHORT,527.85,527.46,529.66,527.85,1.8099999999999454,26302,26.771653543304225,1.5,LOW,21.546961325966745
2025-06-09,2025-06-09 10:09:00,LONG,530.55,530.74,530.55,529.01,1.5399999999999636,38099,59.59595959595995,8.5,HIGH,12.337662337666172
2025-06-10,2025-06-10 09:52:00,LONG,532.37,532.43,532.37,530.75,1.6200000000000045,32110,63.138686131384695,8.5,HIGH,3.703703703700325
2025-06-11,2025-06-11 10:23:00,LONG,535.81,535.82,535.81,533.19,2.619999999999891,31343,71.52777777777882,6.5,HIGH,0.3816793893169851
2025-06-12,2025-06-12 10:07:00,LONG,532.52,532.61,532.52,530.84,1.67999999999995,66522,54.1795665634672,7.5,HIGH,5.357142857144911
2025-06-13,2025-06-13 10:20:00,SHORT,527.26,527.05,530.25,527.26,2.990000000000009,56816,21.253405994551684,4.0,MEDIUM,7.023411371238654
2025-06-16,2025-06-16 09:53:00,LONG,532.76,533.3,532.76,530.46,2.2999999999999545,77521,63.59102244388929,6.5,HIGH,23.4782608695641
2025-06-17,2025-06-17 10:11:00,LONG,532.77,532.84,532.77,530.81,1.9600000000000364,18488,65.16129032258198,8.5,HIGH,3.5714285714310576
2025-06-18,2025-06-18 09:51:00,LONG,530.38,530.4,530.38,528.5,1.8799999999999955,20816,86.98224852070389,2.0,LOW,1.0638297872330775
2025-06-20,2025-06-20 09:55:00,SHORT,531.4,531.31,533.56,531.4,2.159999999999968,16117,18.885448916406133,7.0,HIGH,4.166666666668202
2025-06-23,2025-06-23 09:53:00,LONG,527.92,527.95,527.92,524.16,3.759999999999991,23440,73.04687499999969,2.0,LOW,0.7978723404278317
2025-06-25,2025-06-25 10:11:00,SHORT,541.94,541.89,543.31,541.94,1.3699999999998909,52386,25.252525252525018,1.5,LOW,3.6496350365016204
2025-06-26,2025-06-26 09:51:00,SHORT,541.83,541.58,543.7,541.83,1.8700000000000045,45594,39.52702702702667,4.0,MEDIUM,13.36898395721922
2025-06-27,2025-06-27 09:55:00,LONG,548.13,548.37,548.13,546.74,1.3899999999999864,34562,79.99999999999784,2.0,LOW,17.266187050360536
2025-07-01,2025-07-01 09:51:00,LONG,550.17,550.36,550.17,549.14,1.0299999999999727,43915,68.52791878172823,5.0,MEDIUM,18.44660194175336
2025-07-02,2025-07-02 10:03:00,LONG,547.93,548.14,547.93,546.12,1.8099999999999454,24062,64.97461928934156,5.0,MEDIUM,11.602209944753742
2025-07-03,2025-07-03 09:51:00,LONG,554.51,554.64,554.51,553.19,1.3199999999999363,70293,60.231660231659134,3.5,LOW,9.84848484848498
2025-07-08,2025-07-08 09:59:00,SHORT,552.29,552.1,553.54,552.29,1.25,39261,30.208333333329634,6.5,HIGH,15.19999999999527
2025-07-09,2025-07-09 09:54:00,LONG,557.07,557.09,557.07,554.46,2.6100000000000136,20974,70.6185567010309,4.0,MEDIUM,0.7662835249035136
2025-07-10,2025-07-10 09:52:00,SHORT,554.89,554.75,557.3,554.89,2.409999999999968,25941,23.552123552121472,2.5,LOW,5.8091286307049055
2025-07-11,2025-07-11 09:58:00,LONG,554.33,554.35,554.33,552.05,2.2800000000000864,23229,89.41176470588287,6.0,HIGH,0.8771929824553094
2025-07-14,2025-07-14 10:21:00,LONG,554.87,554.88,554.87,551.63,3.240000000000009,92534,73.04347826086655,5.0,MEDIUM,0.3086419753083604
2025-07-16,2025-07-16 09:51:00,SHORT,555.44,554.94,557.65,555.44,2.2099999999999227,33554,28.819444444444244,4.0,MEDIUM,22.62443438914106
2025-07-17,2025-07-17 09:51:00,LONG,558.92,559.08,558.92,557.21,1.7099999999999227,18594,79.46428571428821,6.0,HIGH,9.35672514620404
2025-07-18,2025-07-18 09:57:00,SHORT,562.11,562.01,563.32,562.11,1.2100000000000364,17974,38.20754716981198,5.5,MEDIUM,8.264462809918987
2025-07-21,2025-07-21 09:56:00,LONG,565.16,565.24,565.16,562.08,3.0799999999999272,37340,72.68722466960082,6.0,HIGH,2.5974025974039874
2025-07-22,2025-07-22 09:51:00,SHORT,561.02,560.27,564.35,561.02,3.330000000000041,70038,15.602836879432232,4.0,MEDIUM,22.522522522522245
2025-07-23,2025-07-23 10:00:00,SHORT,559.95,559.86,562.37,559.95,2.419999999999959,98728,44.56140350877315,5.5,MEDIUM,3.719008264464188
2025-07-24,2025-07-24 10:12:00,SHORT,563.88,563.61,565.77,563.88,1.8899999999999864,38729,28.19548872180671,3.0,LOW,14.285714285713427
2025-07-25,2025-07-25 09:51:00,LONG,565.54,565.62,565.54,564.27,1.2699999999999818,23941,71.91489361701943,2.5,LOW,6.299212598428509
2025-07-28,2025-07-28 09:59:00,LONG,568.84,568.87,568.84,567.56,1.2800000000000864,33145,54.49438202247138,7.5,HIGH,2.3437499999977103
2025-07-29,2025-07-29 09:55:00,SHORT,570.27,570.17,572.11,570.27,1.8400000000000318,35764,24.666666666666046,2.0,LOW,5.4347826086967945
2025-08-01,2025-08-01 09:52:00,SHORT,553.5,553.47,559.02,553.5,5.519999999999982,81135,18.0300500834731,6.0,HIGH,0.5434782608690727
2025-08-04,2025-08-04 09:55:00,LONG,562.29,562.3,562.29,558.96,3.3299999999999272,77271,84.48275862068864,2.0,LOW,0.30030030030003374
2025-08-05,2025-08-05 10:17:00,SHORT,564.33,564.14,566.55,564.33,2.2199999999999136,18127,36.75417661097817,9.5,HIGH,8.55855855856135
2025-08-06,2025-08-06 10:02:00,LONG,562.8,562.9,562.8,560.63,2.169999999999959,94600,52.226027397260225,5.5,MEDIUM,4.608294930876711
2025-08-07,2025-08-07 09:56:00,LONG,572.75,572.83,572.75,570.9,1.8500000000000227,60468,64.80938416422238,7.5,HIGH,4.324324324326483
2025-08-08,2025-08-08 10:01:00,LONG,572.86,573.0,572.86,570.15,2.7100000000000364,32797,54.16666666666786,8.5,HIGH,5.1660516605160325
2025-08-11,2025-08-11 09:57:00,LONG,575.24,575.25,575.24,573.83,1.4099999999999682,18566,51.388888888887585,8.0,HIGH,0.7092198581553993
2025-08-12,2025-08-12 09:51:00,SHORT,573.96,573.74,576.94,573.96,2.980000000000018,65617,24.896265560166654,1.5,LOW,7.382550335571341
2025-08-13,2025-08-13 09:55:00,SHORT,582.35,582.05,583.31,582.35,0.9599999999999227,67728,32.23443223443037,4.0,MEDIUM,31.25000000000962
2025-08-14,2025-08-14 09:51:00,LONG,580.24,580.58,580.24,577.91,2.330000000000041,40248,69.05660377358407,5.0,MEDIUM,14.592274678112698
2025-08-15,2025-08-15 09:53:00,SHORT,576.61,576.5,579.84,576.61,3.230000000000018,53952,26.03406326033972,3.0,LOW,3.4055727554183597
2025-08-18,2025-08-18 09:51:00,SHORT,576.41,576.04,577.59,576.41,1.1800000000000637,70382,30.927835051547433,6.5,HIGH,31.355932203388527
2025-08-19,2025-08-19 10:28:00,SHORT,573.43,573.27,576.56,573.43,3.1299999999999955,123702,20.066889632105443,7.0,HIGH,5.111821086260971
2025-08-20,2025-08-20 09:51:00,SHORT,564.37,563.25,568.45,564.37,4.080000000000041,202478,13.167938931296845,7.0,HIGH,27.450980392156698
2025-08-21,2025-08-21 10:12:00,LONG,565.08,565.23,565.08,562.32,2.759999999999991,42369,83.14606741573209,1.5,LOW,5.434782608694847
2025-08-22,2025-08-22 10:00:00,LONG,566.39,569.37,566.39,563.27,3.1200000000000045,250670,74.73404255319173,3.0,LOW,95.51282051282097
2025-08-25,2025-08-25 10:01:00,LONG,570.92,570.95,570.92,569.16,1.759999999999991,48727,74.18181818181992,2.5,LOW,1.7045454545503727
